{'acc': 98.38905775075987, 'f1': 90.62957540263544, 'p': 92.94294294294293, 'r': 88.42857142857142, 'f1_per': 96.5, 'p_per': 96.98492462311557, 'r_per': 96.01990049751244, 'f1_loc': 90.29982363315698, 'p_loc': 93.0909090909091, 'r_loc': 87.67123287671232, 'f1_org': 85.21303258145363, 'p_org': 88.54166666666666, 'r_org': 82.1256038647343}
{'acc': 98.17021276595744, 'f1': 90.44117647058825, 'p': 93.18181818181817, 'r': 87.85714285714286, 'f1_per': 97.98994974874371, 'p_per': 98.98477157360406, 'r_per': 97.01492537313433, 'f1_loc': 89.39929328621909, 'p_loc': 92.33576642335767, 'r_loc': 86.64383561643835, 'f1_org': 84.34343434343434, 'p_org': 88.35978835978835, 'r_org': 80.67632850241546}
{'acc': 98.370820668693, 'f1': 90.4692082111437, 'p': 92.92168674698796, 'r': 88.14285714285714, 'f1_per': 97.72151898734177, 'p_per': 99.48453608247422, 'r_per': 96.01990049751244, 'f1_loc': 89.08450704225352, 'p_loc': 91.66666666666666, 'r_loc': 86.64383561643835, 'f1_org': 85.286783042394, 'p_org': 88.14432989690721, 'r_org': 82.6086956521739}
{'acc': 98.29787234042553, 'f1': 90.68231841526047, 'p': 93.21266968325791, 'r': 88.28571428571429, 'f1_per': 97.47474747474747, 'p_per': 98.97435897435898, 'r_per': 96.01990049751244, 'f1_loc': 89.4736842105263, 'p_loc': 91.72661870503596, 'r_loc': 87.32876712328768, 'f1_org': 85.64231738035265, 'p_org': 89.47368421052632, 'r_org': 82.1256038647343}
{'acc': 98.35866261398176, 'f1': 90.53558327219369, 'p': 93.06184012066365, 'r': 88.14285714285714, 'f1_per': 97.2568578553616, 'p_per': 97.5, 'r_per': 97.01492537313433, 'f1_loc': 88.65248226950354, 'p_loc': 91.91176470588235, 'r_loc': 85.61643835616438, 'f1_org': 86.43216080402011, 'p_org': 90.0523560209424, 'r_org': 83.09178743961353}
{'acc': 98.3404255319149, 'f1': 90.54945054945054, 'p': 92.93233082706766, 'r': 88.28571428571429, 'f1_per': 97.74436090225565, 'p_per': 98.48484848484848, 'r_per': 97.01492537313433, 'f1_loc': 89.52042628774423, 'p_loc': 92.98892988929889, 'r_loc': 86.3013698630137, 'f1_org': 84.863523573201, 'p_org': 87.24489795918367, 'r_org': 82.6086956521739}
{'acc': 98.46200607902735, 'f1': 90.81557678177812, 'p': 93.4947049924357, 'r': 88.28571428571429, 'f1_per': 98.2367758186398, 'p_per': 99.48979591836735, 'r_per': 97.01492537313433, 'f1_loc': 89.71631205673759, 'p_loc': 93.01470588235294, 'r_loc': 86.64383561643835, 'f1_org': 85.0, 'p_org': 88.08290155440415, 'r_org': 82.1256038647343}
{'acc': 98.46200607902735, 'f1': 90.30837004405286, 'p': 92.90030211480362, 'r': 87.85714285714286, 'f1_per': 97.5, 'p_per': 97.98994974874373, 'r_per': 97.01492537313433, 'f1_loc': 88.65248226950354, 'p_loc': 91.91176470588235, 'r_loc': 85.61643835616438, 'f1_org': 85.42713567839196, 'p_org': 89.00523560209425, 'r_org': 82.1256038647343}
{'acc': 98.49240121580547, 'f1': 90.81557678177812, 'p': 93.4947049924357, 'r': 88.28571428571429, 'f1_per': 98.24561403508771, 'p_per': 98.98989898989899, 'r_per': 97.51243781094527, 'f1_loc': 90.35714285714285, 'p_loc': 94.40298507462687, 'r_loc': 86.64383561643835, 'f1_org': 84.07960199004974, 'p_org': 86.66666666666667, 'r_org': 81.64251207729468}
{'acc': 98.52887537993921, 'f1': 91.42857142857142, 'p': 93.83458646616542, 'r': 89.14285714285714, 'f1_per': 98.2367758186398, 'p_per': 99.48979591836735, 'r_per': 97.01492537313433, 'f1_loc': 90.45936395759718, 'p_loc': 93.43065693430657, 'r_loc': 87.67123287671232, 'f1_org': 86.06965174129351, 'p_org': 88.71794871794872, 'r_org': 83.57487922705315}
